OrganisationLabel,OrganisationURI,PublishedDate,DurationFrom,DurationTo,LatestData,OffersOrAdmissions,IntakeDescription,Month,Year,SchoolType,DfECode,SchoolName,Preference1,Preference2,Preference3,Preference4,TotalPreferences,PupilAdmissionNumber_PAN,FreePlaces
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253314,Great Ponton Church of England School,8,1,0,1,10,10,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252159,Great Steeping Primary School,9,1,0,0,10,16,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255217,Grimoldby Primary School,24,0,1,1,26,30,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253124,Hackthorn Church of England Primary School,6,0,0,0,6,8,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253125,Halton Holegate Church of England Primary School,6,0,0,0,6,10,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253031,Harlaxton Church of England Primary School,21,1,2,0,24,30,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253033,Heckington St Andrew's Church of England School,17,0,0,1,18,30,12
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252075,Heighington Millfield Primary Academy,30,0,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252025,Helpringham Primary School,10,1,0,0,11,25,14
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252210,Hemswell Cliff Primary School,9,0,0,0,9,15,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252161,Hogsthorpe Primary Academy,5,0,0,0,5,10,5
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252047,Holbeach Bank Primary Academy,4,0,0,0,4,15,11
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252093,Holbeach Primary School,37,1,0,1,39,45,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253089,Holbeach St Mark's Church of England Primary School,4,0,0,0,4,10,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253167,Holbeach William Stukeley Church of England Voluntary Aided Primary School,40,0,0,0,40,40,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252162,Holton-le-Clay Infant School,22,0,0,0,22,45,23
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253317,Horbling Brown's Church of England Primary School,8,0,0,0,8,15,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252244,Horncastle Community Primary School,57,0,0,0,57,90,33
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255209,Huttoft Primary School,14,0,0,0,14,23,9
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252166,Ingham Primary School,13,0,0,0,13,17,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252004,Ingoldmells Academy,17,2,0,0,19,20,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252035,Ingoldsby Academy,6,0,0,0,6,15,9
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252168,Keelby Primary Academy,16,0,0,0,16,30,14
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252182,Kelsey Primary School,11,0,0,0,11,15,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253036,Kirkby-la-Thorpe Church of England Primary School,12,1,0,0,13,20,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253359,Kirkby-on-Bain Church of England Primary School,13,0,1,0,14,15,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252094,Kirton Primary School,49,3,1,0,53,90,37
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252028,Langtoft Primary School,30,0,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253361,Lea Frances Olive Anderson Church of England Primary School,22,0,0,0,22,30,8
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253319,Leadenham Church of England Primary School,8,0,0,0,8,10,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253037,Leasingham St Andrew's Church of England Primary School,30,0,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253168,Legbourne East Wold Church of England Primary School,18,0,1,0,19,20,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252169,Legsby Primary School,3,0,0,0,3,10,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253505,Lincoln Bishop King Church of England Community Primary School,33,6,0,2,41,60,19
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252122,Lincoln Bracebridge Infant and Nursery School,25,1,0,1,27,30,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252006,Lincoln Carlton Academy,58,2,0,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253508,Lincoln Ermine Primary Academy,47,6,0,5,58,60,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252058,Lincoln Hartsholme Academy,54,0,0,0,54,60,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252246,Lincoln Leslie Manser Primary School,39,1,0,0,40,40,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252137,Lincoln Manor Leas Infants School,45,2,2,0,49,60,11
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252124,Lincoln Monks Abbey Primary School,52,4,0,3,59,75,16
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255227,Lincoln Mount Street Academy,63,9,2,1,75,90,15
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253347,Lincoln Our Lady of Lincoln Catholic Primary School,29,1,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253346,Lincoln Saint Hugh's Catholic Primary Voluntary Academy,34,1,0,0,35,35,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253108,Lincoln St Faith's Church of England Infant School,74,4,0,0,78,90,12
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252027,Lincoln St Giles Academy,57,3,0,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253111,Lincoln St Peter at Gowts Church of England Primary School,30,0,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253105,Lincoln St Peter-in-Eastgate Church of England (Controlled) Infants School,28,2,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255219,Lincoln The Lancaster School,35,0,0,1,36,60,24
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253507,Lincoln The Meadows Primary School,51,0,0,0,51,60,9
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9256905,Lincoln The Priory Witham Academy,54,0,0,0,54,60,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252120,Lincoln The Sir Francis Hill Community Primary School,84,1,0,2,87,90,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252135,Lincoln Woodlands Infant and Nursery School,33,2,0,0,35,60,25
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253040,Long Bennington Church of England Academy,32,2,0,1,35,40,5
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252095,Long Sutton Primary School,56,2,0,0,58,60,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252170,Louth Eastfield Infants' and Nursery Academy,58,0,2,1,61,90,29
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252171,Louth Kidgate Primary Academy,59,1,0,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253128,Louth St Michael's Church of England School,43,2,0,0,45,45,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252105,Lutton St Nicholas Primary School,11,0,0,0,11,15,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252005,Mablethorpe Primary Academy,38,0,0,1,39,60,21
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253130,Mareham-le-Fen Church of England Primary School,11,0,0,0,11,15,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252065,Market Deeping Community Primary School,31,3,0,0,34,45,11
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255228,Market Deeping William Hildyard Church of England Primary and Nursery School,30,0,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253131,Market Rasen Church of England Primary School,45,0,0,0,45,45,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252174,Marshchapel Infant School,8,0,0,0,8,15,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253321,Marston Thorold's Charity Church of England School,9,0,0,0,9,10,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253041,Martin Mrs Mary King's Church of England (Controlled) Primary School,7,0,0,0,7,15,8
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252175,Marton Primary School,13,0,0,0,13,15,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252030,Metheringham Primary School,25,0,0,0,25,40,15
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252176,Middle Rasen Primary School,14,2,0,1,17,17,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253044,Morton Church of England (Controlled) Primary School,26,1,0,1,28,30,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252177,Morton Trentside Primary School,30,0,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252096,Moulton Chapel Primary School,7,1,0,1,9,10,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252097,Moulton The John Harrox Primary School,32,1,0,0,33,40,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253045,Navenby Church of England Primary School,20,0,0,1,21,30,9
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255223,Nettleham Infant School,45,4,3,0,52,60,8
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252178,Nettleton Community Primary School,9,0,0,1,10,10,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252179,New Leake Primary School,7,0,0,0,7,8,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252180,New York Primary School,3,0,0,0,3,8,5
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253132,Newton-on-Trent Church of England Primary School,6,0,0,0,6,10,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252031,Nocton Community School,9,0,0,0,9,15,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252181,Normanby-by-Spital Primary School,8,0,0,0,8,10,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253134,North Cockerington Church of England Primary School,5,0,0,0,5,12,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253133,North Cotes Church of England Primary School,6,0,0,0,6,11,5
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253047,North Hykeham All Saints Church of England Primary School,25,5,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252057,North Hykeham Fosse Way Academy,56,4,0,0,60,75,15
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252064,North Hykeham Ling Moor Primary Academy,53,6,0,0,59,60,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252036,North Hykeham Manor Farm Academy,30,0,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252033,North Scarle Primary School,7,0,0,0,7,10,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255225,North Somercotes Church of England Primary School,21,0,0,0,21,30,9
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252183,North Thoresby Primary Academy,8,0,0,0,8,15,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255215,Old Leake Primary and Nursery School,23,0,0,0,23,30,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252034,Osbournby Primary School,15,0,0,0,15,15,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252185,Osgodby Primary School,14,1,0,0,15,15,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253366,Partney Church of England Aided Primary School,5,0,0,0,5,13,8
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253091,Pinchbeck East Church of England Primary School,60,0,0,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253322,Pointon St Gilbert of Sempringham Church of England Primary School,7,0,0,0,7,15,8
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253050,Potterhanworth Church of England Primary School,10,2,0,0,12,15,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253093,Quadring Cowley and Brown's Primary School,15,1,0,0,16,16,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255202,Rauceby Church of England Primary School,21,2,0,0,23,26,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253136,Reepham Church of England Primary School,28,0,0,0,28,28,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253052,Ropsley Church of England Primary School,15,0,0,0,15,15,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255226,Ruskington Chestnut Street Church of England Primary School,26,0,0,0,26,60,34
